d2_mm,d4_mm,max_skin_temp_c,duration_above_44_s,final_skin_temp_c,feasible,grid_dx_mm,dt_s
24.5,1.7,46.2747041698546,489.93282539359956,46.2747041698546,False,0.1,1.0
24.6,1.7,46.22284972226389,479.35424964215997,46.22284972226389,False,0.1,1.0
24.7,1.7,46.17115746236972,470.8116928636939,46.17115746236972,False,0.1,1.0
24.8,1.7,46.11962856636509,460.3053134481763,46.11962856636509,False,0.1,1.0
24.9,1.7,46.06826417032948,451.8350603888396,46.06826417032948,False,0.1,1.0
25.0,1.7,46.01706537109243,441.40106894180224,46.01706537109243,False,0.1,1.0
24.5,1.8,46.1644460356784,473.91534724383854,46.1644460356784,False,0.1,1.0
24.6,1.8,46.11318582446261,463.4508141290112,46.11318582446261,False,0.1,1.0
24.7,1.8,46.0620861342923,453.02270623396123,46.0620861342923,False,0.1,1.0
24.8,1.8,46.01114812692285,444.6313298758067,46.01114812692285,False,0.1,1.0
24.9,1.8,45.960372924406954,434.2765016196242,45.960372924406954,False,0.1,1.0
25.0,1.8,45.909761609949754,425.95829628081674,45.909761609949754,False,0.1,1.0
24.5,1.9,46.056768705621685,456.0337713498345,46.056768705621685,False,0.1,1.0
24.6,1.9,46.006089353147594,447.6843574020051,46.006089353147594,False,0.1,1.0
24.7,1.9,45.95556888806236,437.37190445270994,45.95556888806236,False,0.1,1.0
24.8,1.9,45.90520845802379,427.096451176139,45.90520845802379,False,0.1,1.0
24.9,1.9,45.85500917138967,418.8581461507128,45.85500917138967,False,0.1,1.0
25.0,1.9,45.8049720980655,408.6569899693212,45.8049720980655,False,0.1,1.0
24.5,2.0,45.95158288740575,440.2912192737989,45.95158288740575,False,0.1,1.0
24.6,2.0,45.90147145955166,430.0579087105217,45.90147145955166,False,0.1,1.0
24.7,2.0,45.851517317492316,421.86215129992263,45.851517317492316,False,0.1,1.0
24.8,2.0,45.801721595116355,411.703922174903,45.801721595116355,False,0.1,1.0
24.9,2.0,45.75208538740751,401.58323349224236,45.75208538740751,False,0.1,1.0
25.0,2.0,45.70260975128491,391.50013227010527,45.70260975128491,False,0.1,1.0
24.5,2.1,45.848803346871826,424.69065114954293,45.848803346871826,False,0.1,1.0
24.6,2.1,45.7992473337924,414.5747367667093,45.7992473337924,False,0.1,1.0
24.7,2.1,45.749847036077156,404.49676949425,45.749847036077156,False,0.1,1.0
24.8,2.1,45.70060357416293,394.45679385424455,45.70060357416293,False,0.1,1.0
24.9,2.1,45.65151802996922,384.45485155509846,45.65151802996922,False,0.1,1.0
25.0,2.1,45.60259144773151,374.49098156364596,45.60259144773151,False,0.1,1.0
24.5,2.2,45.748348680834226,407.23525435504007,45.748348680834226,False,0.1,1.0
24.6,2.2,45.69933597874827,397.2378169055409,45.69933597874827,False,0.1,1.0
24.7,2.2,45.650477451891696,387.27881958762,45.650477451891696,False,0.1,1.0
24.8,2.2,45.60177420755637,377.3582987127212,45.60177420755637,False,0.1,1.0
24.9,2.2,45.55322731489741,367.47628791225395,45.55322731489741,False,0.1,1.0
25.0,2.2,45.50483780575905,357.6328182083007,45.50483780575905,False,0.1,1.0
24.5,2.3,45.650141105060385,391.928226183452,45.650141105060385,False,0.1,1.0
24.6,2.3,45.6016599989959,380.0504453344196,45.6016599989959,False,0.1,1.0
24.7,2.3,45.55333155748484,370.2116281221366,45.55333155748484,False,0.1,1.0
24.8,2.3,45.50515687497057,360.4117556946243,45.50515687497057,False,0.1,1.0
24.9,2.3,45.4571370081333,350.65085372289974,45.4571370081333,False,0.1,1.0
25.0,2.3,45.40927297670889,340.9289454028668,45.40927297670889,False,0.1,1.0
24.5,2.4,45.554106256010876,374.7729429474721,45.554106256010876,False,0.1,1.0
24.6,2.4,45.50614540345016,363.0159827234927,45.50614540345016,False,0.1,1.0
24.7,2.4,45.45833573341713,353.29854759230375,45.45833573341713,False,0.1,1.0
24.8,2.4,45.410678327794066,343.6205089426649,45.410678327794066,False,0.1,1.0
24.9,2.4,45.36317423106618,333.9818846132115,45.36317423106618,False,0.1,1.0
25.0,2.4,45.31582445113419,322.382933517741,45.31582445113419,False,0.1,1.0
24.5,2.5,45.460173005465364,357.7726452233939,45.460173005465364,False,0.1,1.0
24.6,2.5,45.41272142083365,346.1378172709167,45.41272142083365,False,0.1,1.0
24.7,2.5,45.36541956457407,336.54295728040745,45.36541956457407,False,0.1,1.0
24.8,2.5,45.318268506285094,326.98792866846856,45.318268506285094,False,0.1,1.0
24.9,2.5,45.27126927852837,315.47304395630374,45.27126927852837,False,0.1,1.0
25.0,2.5,45.22442287763375,305.9980380718091,45.22442287763375,False,0.1,1.0
24.4,2.6,45.41537345345222,350.48263625822005,45.41537345345222,False,0.1,1.0
24.5,2.6,45.3682732871227,340.93075690927185,45.3682732871227,False,0.1,1.0
24.6,2.6,45.32132032706927,329.41936552431497,45.32132032706927,False,0.1,1.0
24.7,2.6,45.2745156683491,319.948264109778,45.2745156683491,False,0.1,1.0
24.8,2.6,45.22786036854568,308.51774482592873,45.22786036854568,False,0.1,1.0
24.9,2.6,45.18135544855898,297.12761378789196,45.18135544855898,True,0.1,1.0
25.0,2.6,45.13500189340417,287.77808717825707,45.13500189340417,True,0.1,1.0
24.3,2.7,45.371707567506576,343.1470669266258,45.371707567506576,False,0.1,1.0
24.4,2.7,45.32495240230772,333.67858432672256,45.32495240230772,False,0.1,1.0
24.5,2.7,45.27834193399888,322.25089604069035,45.27834193399888,False,0.1,1.0
24.6,2.7,45.23187728342408,312.8640732812655,45.23187728342408,False,0.1,1.0
24.7,2.7,45.185559533532256,301.51823852263385,45.185559533532256,False,0.1,1.0
24.8,2.7,45.13938973015222,290.21330046511855,45.13938973015222,True,0.1,1.0
24.9,2.7,45.09336888277642,280.94936056645975,45.09336888277642,True,0.1,1.0
25.0,2.7,45.047497965352704,269.72656087568384,45.047497965352704,True,0.1,1.0
24.1,2.8,45.37569515830013,347.19334634866016,45.37569515830013,False,0.1,1.0
24.2,2.8,45.32913780469855,337.76721107572877,45.32913780469855,False,0.1,1.0
24.3,2.8,45.28272146392834,326.3823491753138,45.28272146392834,False,0.1,1.0
24.4,2.8,45.236447322112284,315.03870890154997,45.236447322112284,False,0.1,1.0
24.5,2.8,45.19031652627483,305.7365364751379,45.19031652627483,False,0.1,1.0
24.6,2.8,45.14433018505657,294.4757256358628,45.14433018505657,True,0.1,1.0
24.7,2.8,45.09848936955683,283.2563175529093,45.09848936955683,True,0.1,1.0
24.8,2.8,45.052795114101635,272.0783751690471,45.052795114101635,True,0.1,1.0
24.9,2.8,45.00724841702163,262.94199487373584,45.00724841702163,True,0.1,1.0
25.0,2.8,44.96185024143732,251.8472183618834,44.96185024143732,True,0.1,1.0
23.9,2.9,45.38020933593419,351.07109268877855,45.38020933593419,False,0.1,1.0
24.0,2.9,45.33385013148599,341.68680395014525,45.33385013148599,False,0.1,1.0
24.1,2.9,45.287628171691836,330.3441608021309,45.287628171691836,False,0.1,1.0
24.2,2.9,45.241544710022005,319.0431904010313,45.241544710022005,False,0.1,1.0
24.3,2.9,45.195600959732616,309.7841069564408,45.195600959732616,False,0.1,1.0
24.4,2.9,45.149798094286204,298.56683410276474,45.149798094286204,True,0.1,1.0
24.5,2.9,45.104137248406204,287.39140713758366,45.104137248406204,True,0.1,1.0
24.6,2.9,45.05861951878686,276.25788638216096,45.05861951878686,True,0.1,1.0
24.7,2.9,45.013245964927634,265.1663285229678,45.013245964927634,True,0.1,1.0
24.8,2.9,44.968017609896414,254.116786712096,44.968017609896414,True,0.1,1.0
24.9,2.9,44.92293544110006,243.10931066216025,44.92293544110006,True,0.1,1.0
23.8,3.0,45.33906344809421,345.4388454311022,45.33906344809421,False,0.1,1.0
23.9,3.0,45.29303643979986,334.13782634752124,45.29303643979986,False,0.1,1.0
24.0,3.0,45.24714414255371,324.8790194005124,45.24714414255371,False,0.1,1.0
24.1,3.0,45.20138783774014,313.662474707877,45.20138783774014,False,0.1,1.0
24.2,3.0,45.15576876570393,302.48816408524635,45.15576876570393,False,0.1,1.0
24.3,3.0,45.110288126939544,291.3561488397166,45.110288126939544,True,0.1,1.0
24.4,3.0,45.06494708251054,280.2664865457948,45.06494708251054,True,0.1,1.0
24.5,3.0,45.01974675509453,269.21923109928764,45.01974675509453,True,0.1,1.0
24.6,3.0,44.97468822968743,258.21443283567123,44.97468822968743,True,0.1,1.0
24.7,3.0,44.929772554432134,247.25213861851486,44.929772554432134,True,0.1,1.0
24.8,3.0,44.88500074137461,236.33239193850457,44.88500074137461,True,0.1,1.0
23.6,3.1,45.34475223458563,349.024741951711,45.34475223458563,False,0.1,1.0
23.7,3.1,45.29892106687553,339.7649268565917,45.29892106687553,False,0.1,1.0
23.8,3.1,45.25322073224862,328.54769300516085,45.25322073224862,False,0.1,1.0
23.9,3.1,45.207652582371686,317.37308973192216,45.207652582371686,False,0.1,1.0
24.0,3.1,45.16221792676322,306.2411794165467,45.16221792676322,False,0.1,1.0
24.1,3.1,45.11691803357926,295.1520205276472,45.11691803357926,True,0.1,1.0
24.2,3.1,45.07175413030426,284.1056677590492,45.07175413030426,True,0.1,1.0
24.3,3.1,45.026727404931194,273.10217206013823,45.026727404931194,True,0.1,1.0
24.4,3.1,44.98183900637732,262.14158081977655,44.98183900637732,True,0.1,1.0
24.5,3.1,44.93709004552173,251.22393791712497,44.93709004552173,True,0.1,1.0
24.6,3.1,44.89248159590344,240.34928383859187,44.89248159590344,True,0.1,1.0
23.4,3.2,45.35089133417155,354.4462105268426,45.35089133417155,False,0.1,1.0
23.5,3.2,45.305257216316164,343.2268589454363,45.305257216316164,False,0.1,1.0
23.6,3.2,45.25974995823809,332.0505432196422,45.25974995823809,False,0.1,1.0
23.7,3.2,45.214370984065575,322.9173835030544,45.214370984065575,False,0.1,1.0
23.8,3.2,45.169121674612626,311.8273868491184,45.169121674612626,False,0.1,1.0
23.9,3.2,45.1240033678415,300.7805744117712,45.1240033678415,False,0.1,1.0
24.0,3.2,45.079017359939485,289.77699834592045,45.079017359939485,True,0.1,1.0
24.1,3.2,45.03416490609815,278.81670706797786,45.03416490609815,True,0.1,1.0
24.2,3.2,44.98944722119998,267.8997453907522,44.98944722119998,True,0.1,1.0
24.3,3.2,44.944865480987445,255.02617182614765,44.944865480987445,True,0.1,1.0
24.4,3.2,44.900420822477926,244.19610103702803,44.900420822477926,True,0.1,1.0
23.3,3.3,45.31202036796631,348.52513321883146,45.31202036796631,False,0.1,1.0
23.4,3.3,45.26670761786161,337.3892811705779,45.26670761786161,False,0.1,1.0
23.5,3.3,45.221519153377784,326.2969730618501,45.221519153377784,False,0.1,1.0
23.6,3.3,45.17645642861341,315.2482657345925,45.17645642861341,False,0.1,1.0
23.7,3.3,45.131520853508164,304.24321207018085,45.131520853508164,False,0.1,1.0
23.8,3.3,45.086713795065,293.2818610272791,45.086713795065,True,0.1,1.0
23.9,3.3,45.04203657781086,282.36425783157415,45.04203657781086,True,0.1,1.0
24.0,3.3,44.997490484864,271.4904440363197,44.997490484864,True,0.1,1.0
24.1,3.3,44.953076758708185,260.66045763837184,44.953076758708185,True,0.1,1.0
24.2,3.3,44.9087966018739,249.87433321156138,44.9087966018739,True,0.1,1.0
24.3,3.3,44.86465117809816,237.13218911440146,44.86465117809816,True,0.1,1.0
23.1,3.4,45.31918627169235,353.6611347664866,45.31918627169235,False,0.1,1.0
23.2,3.4,45.27406978090136,342.56515656675253,45.27406978090136,False,0.1,1.0
23.3,3.4,45.22907347534356,331.5131736924178,45.22907347534356,False,0.1,1.0
23.4,3.4,45.1841988846347,320.5052402945332,45.1841988846347,False,0.1,1.0
23.5,3.4,45.13944749304147,309.54140648826785,45.13944749304147,False,0.1,1.0
23.6,3.4,45.09482074036569,298.62171846507266,45.09482074036569,True,0.1,1.0
23.7,3.4,45.050320022631425,287.7462186424328,45.050320022631425,True,0.1,1.0
23.8,3.4,45.00594669329843,276.91494569758856,45.00594669329843,True,0.1,1.0
23.9,3.4,44.96170206371901,264.1280212508398,44.96170206371901,True,0.1,1.0
24.0,3.4,44.917587404197775,253.3854762576807,44.917587404197775,True,0.1,1.0
24.1,3.4,44.87360394475953,242.68728059051955,44.87360394475953,True,0.1,1.0
23.0,3.5,45.28181274506608,347.57966269534256,45.28181274506608,False,0.1,1.0
23.1,3.5,45.23701056554538,336.56743435784165,45.23701056554538,False,0.1,1.0
23.2,3.5,45.19232597176131,325.5997110441276,45.19232597176131,False,0.1,1.0
23.3,3.5,45.147760524406394,314.67653998505045,45.147760524406394,False,0.1,1.0
23.4,3.5,45.103315738305234,303.7979644593137,45.103315738305234,False,0.1,1.0
23.5,3.5,45.05899308331952,292.9640239023745,45.05899308331952,True,0.1,1.0
23.6,3.5,45.01479398522629,280.17487432204103,45.01479398522629,True,0.1,1.0
23.7,3.5,44.970719826400526,269.43048119209055,44.970719826400526,True,0.1,1.0
23.8,3.5,44.92677194701772,258.7308476137481,44.92677194701772,True,0.1,1.0
23.9,3.5,44.88295164550982,246.07604959058528,44.88295164550982,True,0.1,1.0
24.0,3.5,44.83926017961527,235.46626724776632,44.83926017961527,True,0.1,1.0
22.8,3.6,45.28991299399662,352.4342274140806,45.28991299399662,False,0.1,1.0
22.9,3.6,45.24530722820471,341.46119564343536,45.24530722820471,False,0.1,1.0
23.0,3.6,45.20081481031958,330.533131515958,45.20081481031958,False,0.1,1.0
23.1,3.6,45.15643737966232,319.6500792350718,45.15643737966232,False,0.1,1.0
23.2,3.6,45.112176528341124,308.8120790094922,45.112176528341124,False,0.1,1.0
23.3,3.6,45.06803380214723,296.0191806084813,45.06803380214723,True,0.1,1.0
23.4,3.6,45.02401070139052,285.2715653468773,45.02401070139052,True,0.1,1.0
23.5,3.6,44.98010868179871,274.5691289780534,44.98010868179871,True,0.1,1.0
23.6,3.6,44.9363291553886,263.9118963395865,44.9363291553886,True,0.1,1.0
23.7,3.6,44.892673491143995,251.3000938426987,44.892673491143995,True,0.1,1.0
23.8,3.6,44.84914301620929,240.73362257947682,44.84914301620929,True,0.1,1.0
22.7,3.7,45.25394041580759,346.1958324974134,45.25394041580759,False,0.1,1.0
22.8,3.7,45.209642671856145,335.30689004471367,45.209642671856145,False,0.1,1.0
22.9,3.7,45.16545564501697,324.46342616506877,45.16545564501697,False,0.1,1.0
23.0,3.7,45.1213810069021,313.6654778439962,45.1213810069021,False,0.1,1.0
23.1,3.7,45.077420381427224,302.9130781565311,45.077420381427224,False,0.1,1.0
23.2,3.7,45.033575345687964,290.20640181093614,45.033575345687964,True,0.1,1.0
23.3,3.7,44.989847430849544,279.54541995112606,44.989847430849544,True,0.1,1.0
23.4,3.7,44.94623812297688,268.93009238344143,44.94623812297688,True,0.1,1.0
23.5,3.7,44.902748863926575,256.3606864261604,44.902748863926575,True,0.1,1.0
23.6,3.7,44.85938105221235,245.83704376487165,44.85938105221235,True,0.1,1.0
23.7,3.7,44.81613604367858,233.3593719368609,44.81613604367858,True,0.1,1.0
22.5,3.8,45.262887190555595,352.7728209464967,45.262887190555595,False,0.1,1.0
22.6,3.8,45.2187869407845,341.9223658553274,45.2187869407845,False,0.1,1.0
22.7,3.8,45.17479302267461,329.1179172111741,45.17479302267461,False,0.1,1.0
22.8,3.8,45.13090718957568,318.35951169714986,45.13090718957568,False,0.1,1.0
22.9,3.8,45.087131145764864,307.64712209125105,45.087131145764864,False,0.1,1.0
23.0,3.8,45.043466547335946,296.9807742288858,45.043466547335946,True,0.1,1.0
23.1,3.8,44.99991500307933,284.3607458270217,44.99991500307933,True,0.1,1.0
23.2,3.8,44.95647807535222,273.7868425415766,44.95647807535222,True,0.1,1.0
23.3,3.8,44.913157280961954,261.25924647362723,44.913157280961954,True,0.1,1.0
23.4,3.8,44.86995409199032,250.7779654442428,44.86995409199032,True,0.1,1.0
23.5,3.8,44.82686993667909,238.34309355904907,44.82686993667909,True,0.1,1.0
22.4,3.9,45.228225077506785,346.38110279236474,45.228225077506785,False,0.1,1.0
22.5,3.9,45.18442729414227,335.6151060056181,45.18442729414227,False,0.1,1.0
22.6,3.9,45.140733174599276,324.8955418939539,45.140733174599276,False,0.1,1.0
22.7,3.9,45.09714450573917,312.2225988883906,45.09714450573917,False,0.1,1.0
22.8,3.9,45.05366302488057,301.5962449745934,45.05366302488057,False,0.1,1.0
22.9,3.9,45.010290420668376,289.01643396782526,45.010290420668376,True,0.1,1.0
23.0,3.9,44.96702833395703,278.4834898514963,44.96702833395703,True,0.1,1.0
23.1,3.9,44.92387835868463,267.9971317743478,44.92387835868463,True,0.1,1.0
23.2,3.9,44.88084204273686,255.55775941617702,44.88084204273686,True,0.1,1.0
23.3,3.9,44.83792088882381,243.16512961418263,44.83792088882381,True,0.1,1.0
23.4,3.9,44.79511635529926,232.8194635697583,44.79511635529926,True,0.1,1.0
22.2,4.0,45.23793458297948,352.68430701474153,45.23793458297948,False,0.1,1.0
22.3,4.0,45.19433628494954,341.9561557323167,45.19433628494954,False,0.1,1.0
22.4,4.0,45.15083710769429,329.27509421888755,45.15083710769429,False,0.1,1.0
22.5,4.0,45.10743892291145,318.64100642237815,45.10743892291145,False,0.1,1.0
22.6,4.0,45.06414355137947,306.0539180776147,45.06414355137947,False,0.1,1.0
22.7,4.0,45.0209527638134,295.5140994625697,45.0209527638134,True,0.1,1.0
22.8,4.0,44.977868281784524,283.0213127099248,44.977868281784524,True,0.1,1.0
22.9,4.0,44.93489177858313,272.57593185278563,44.93489177858313,True,0.1,1.0
23.0,4.0,44.892024880096024,260.177733960102,44.892024880096024,True,0.1,1.0
23.1,4.0,44.84926916567469,249.82692454045986,44.84926916567469,True,0.1,1.0
23.2,4.0,44.80662616899265,237.52356394446878,44.80662616899265,True,0.1,1.0
22.1,4.1,45.20449783092802,346.14266763430066,45.20449783092802,False,0.1,1.0
22.2,4.1,45.16119714850364,335.4994380097953,45.16119714850364,False,0.1,1.0
22.3,4.1,45.117992876406745,324.90360699809014,45.117992876406745,False,0.1,1.0
22.4,4.1,45.07488692108828,312.35545329399827,45.07488692108828,False,0.1,1.0
22.5,4.1,45.03188113757882,301.85482811388255,45.03188113757882,False,0.1,1.0
22.6,4.1,44.988977330394114,289.4019606895297,44.988977330394114,True,0.1,1.0
22.7,4.1,44.94617725438534,278.9966975985157,44.94617725438534,True,0.1,1.0
22.8,4.1,44.903482615652976,266.63939280199907,44.903482615652976,True,0.1,1.0
22.9,4.1,44.86089507240298,254.32984885662842,44.86089507240298,True,0.1,1.0
23.0,4.1,44.81841623581946,242.06815608874774,44.81841623581946,True,0.1,1.0
23.1,4.1,44.77604767092556,231.8545021676303,44.77604767092556,True,0.1,1.0
21.9,4.2,45.21488974558092,352.1758905801222,45.21488974558092,False,0.1,1.0
22.0,4.2,45.171791438015816,341.5699441311302,45.171791438015816,False,0.1,1.0
22.1,4.2,45.12878483040709,329.01187008177243,45.12878483040709,False,0.1,1.0
22.2,4.2,45.08587191710365,318.50202988069674,45.08587191710365,False,0.1,1.0
22.3,4.2,45.043054639674736,306.0401343483306,45.043054639674736,False,0.1,1.0
22.4,4.2,45.00033488778691,295.6265610572645,45.00033488778691,True,0.1,1.0
22.5,4.2,44.957714500090766,283.26112829219244,44.957714500090766,True,0.1,1.0
22.6,4.2,44.91519526512058,272.9439457807995,44.91519526512058,True,0.1,1.0
22.7,4.2,44.872778922139176,260.67521903970646,44.872778922139176,True,0.1,1.0
22.8,4.2,44.83046716204536,248.45484404851092,44.83046716204536,True,0.1,1.0
22.9,4.2,44.78826162822476,236.2829029103611,44.78826162822476,True,0.1,1.0
21.8,4.3,45.18259806762492,347.4880033456555,45.18259806762492,False,0.1,1.0
21.9,4.3,45.13979320329426,336.9671732843019,45.13979320329426,False,0.1,1.0
22.0,4.3,45.097077280551744,324.49506306890976,45.097077280551744,False,0.1,1.0
22.1,4.3,45.05445232970716,312.07141178898104,45.05445232970716,False,0.1,1.0
22.2,4.3,45.011920327796744,301.69655455044426,45.011920327796744,False,0.1,1.0
22.3,4.3,44.96948319948728,289.37037944866614,44.96948319948728,True,0.1,1.0
22.4,4.3,44.92714281794685,277.09292872689787,44.92714281794685,True,0.1,1.0
22.5,4.3,44.88490100572636,266.8643919724585,44.88490100572636,True,0.1,1.0
22.6,4.3,44.84275953565269,254.68478462741894,44.84275953565269,True,0.1,1.0
22.7,4.3,44.80072013166885,242.5541173189951,44.80072013166885,True,0.1,1.0
22.8,4.3,44.7587844697343,230.47246377883218,44.7587844697343,True,0.1,1.0
21.6,4.4,45.19359504924992,353.2549489032675,45.19359504924992,False,0.1,1.0
21.7,4.4,45.15099633783568,342.77089097753503,45.15099633783568,False,0.1,1.0
21.8,4.4,45.10848168083963,330.3359115335021,45.10848168083963,False,0.1,1.0
21.9,4.4,45.066053199504196,319.9499620420455,45.066053199504196,False,0.1,1.0
22.0,4.4,45.02371296045544,307.61332635060785,45.02371296045544,False,0.1,1.0
22.1,4.4,44.98146297657178,295.3258459107158,44.98146297657178,True,0.1,1.0
22.2,4.4,44.93930520786812,283.0876139756883,44.93930520786812,True,0.1,1.0
22.3,4.4,44.89724156239326,272.8987929235165,44.89724156239326,True,0.1,1.0
22.4,4.4,44.85527389709611,260.75941596429425,44.85527389709611,True,0.1,1.0
22.5,4.4,44.813404018700844,248.6694938117859,44.813404018700844,True,0.1,1.0
22.6,4.4,44.7716336845945,236.62909709717934,44.7716336845945,True,0.1,1.0
21.5,4.5,45.16237247252261,348.4243036973693,45.16237247252261,False,0.1,1.0
21.6,4.5,45.12006368700371,336.02587636428683,45.12006368700371,False,0.1,1.0
21.7,4.5,45.077836144525364,325.6772331366343,45.077836144525364,False,0.1,1.0
21.8,4.5,45.03569200346039,313.37820514513874,45.03569200346039,False,0.1,1.0
21.9,4.5,44.99363336708599,301.12886889731067,44.99363336708599,False,0.1,1.0
22.0,4.5,44.95166228447731,290.92936818848176,44.95166228447731,True,0.1,1.0
22.1,4.5,44.90978075137135,278.7797922926958,44.90978075137135,True,0.1,1.0
22.2,4.5,44.867990711044996,266.68012182362406,44.867990711044996,True,0.1,1.0
22.3,4.5,44.826294055207555,254.6304297969636,44.826294055207555,True,0.1,1.0
22.4,4.5,44.784692624860654,242.63078357353027,44.784692624860654,True,0.1,1.0
