d2_mm,d4_mm,max_skin_temp_c,duration_above_44_s,final_skin_temp_c,feasible,grid_dx_mm,dt_s
5.0,0.6,57.55536259526392,1690.2079467503545,57.55536259526392,False,0.25,2.0
5.1,0.6,57.53294709564972,1688.7407284177557,57.53294709564972,False,0.25,2.0
5.2,0.6,57.51053361750861,1687.2980238177256,57.51053361750861,False,0.25,2.0
5.3,0.6,57.48811562854539,1685.8836803119702,57.48811562854539,False,0.25,2.0
5.4,0.6,57.46568497637988,1680.4986132152358,57.46568497637988,False,0.25,2.0
5.5,0.6,57.44323366700653,1679.140883228215,57.44323366700653,False,0.25,2.0
5.6,0.6,57.42075330705225,1677.811057046667,57.42075330705225,False,0.25,2.0
5.7,0.6,57.398233618856366,1672.510023328274,57.398233618856366,False,0.25,2.0
5.8,0.6,57.37566549930487,1671.238271297679,57.37566549930487,False,0.25,2.0
5.9,0.6,57.353037300638114,1669.9904759365195,57.353037300638114,False,0.25,2.0
6.0,0.6,57.33033832324792,1664.7748999106902,57.33033832324792,False,0.25,2.0
6.1,0.6,57.30755765578005,1663.5864219107586,57.30755765578005,False,0.25,2.0
6.2,0.6,57.28468163224888,1658.425096030643,57.28468163224888,False,0.25,2.0
6.3,0.6,57.26169920042474,1657.293918427275,57.26169920042474,False,0.25,2.0
6.4,0.6,57.23859552343889,1652.1876651044354,57.23859552343889,False,0.25,2.0
6.5,0.6,57.21535792171228,1651.111978076744,57.21535792171228,False,0.25,2.0
6.6,0.6,57.19197378658046,1646.062922162112,57.19197378658046,False,0.25,2.0
6.7,0.6,57.168426654727,1645.043887400334,57.168426654727,False,0.25,2.0
6.8,0.6,57.14470460490677,1640.0509940102306,57.14470460490677,False,0.25,2.0
6.9,0.6,57.12079035782863,1639.0881804953613,57.12079035782863,False,0.25,2.0
7.0,0.6,57.096670354429286,1634.1505152610562,57.096670354429286,False,0.25,2.0
7.1,0.6,57.07233142341043,1633.244806223958,57.07233142341043,False,0.25,2.0
7.2,0.6,57.04775521346998,1628.364076436528,57.04775521346998,False,0.25,2.0
7.3,0.6,57.0229302119469,1627.513593811987,57.0229302119469,False,0.25,2.0
7.4,0.6,56.99783767325,1622.6899976725897,56.99783767325,False,0.25,2.0
7.5,0.6,56.972464378870335,1621.893063095197,56.972464378870335,False,0.25,2.0
7.6,0.6,56.94679779309838,1617.127933958438,56.94679779309838,False,0.25,2.0
7.7,0.6,56.92081868998821,1612.3878330883258,56.92081868998821,False,0.25,2.0
7.8,0.6,56.894517192140114,1611.6774737070984,56.894517192140114,False,0.25,2.0
7.9,0.6,56.86787409048421,1606.9949249597385,56.86787409048421,False,0.25,2.0
8.0,0.6,56.84087762881402,1602.3391058122888,56.84087762881402,False,0.25,2.0
8.1,0.6,56.81351696853076,1601.7131152022807,56.81351696853076,False,0.25,2.0
8.2,0.6,56.785772954434776,1597.114976636566,56.785772954434776,False,0.25,2.0
8.3,0.6,56.75763834513072,1592.545019516666,56.75763834513072,False,0.25,2.0
8.4,0.6,56.72909435141481,1588.0012926128416,56.72909435141481,False,0.25,2.0
8.5,0.6,56.70013156331995,1587.487924385834,56.70013156331995,False,0.25,2.0
8.6,0.6,56.67074164433927,1583.0029843243717,56.67074164433927,False,0.25,2.0
8.7,0.6,56.64090628202568,1578.544547637264,56.64090628202568,False,0.25,2.0
8.8,0.6,56.61062155781353,1574.1147681034702,56.61062155781353,False,0.25,2.0
8.9,0.6,56.57986978746928,1573.713326139489,56.57986978746928,False,0.25,2.0
9.0,0.6,56.54864449330508,1569.3401928192009,56.54864449330508,False,0.25,2.0
9.1,0.6,56.51694034608434,1564.995819433752,56.51694034608434,False,0.25,2.0
9.2,0.6,56.48474043115596,1560.6783963535022,56.48474043115596,False,0.25,2.0
9.3,0.6,56.45204451090959,1556.389871875203,56.45204451090959,False,0.25,2.0
9.4,0.6,56.41883647028834,1552.128502441316,56.41883647028834,False,0.25,2.0
9.5,0.6,56.38511305346746,1551.8957670951772,56.38511305346746,False,0.25,2.0
9.6,0.6,56.35087215625521,1547.692569942394,56.35087215625521,False,0.25,2.0
9.7,0.6,56.31609860189504,1543.5165746039545,56.31609860189504,False,0.25,2.0
9.8,0.6,56.28079589697779,1539.3695507145717,56.28079589697779,False,0.25,2.0
9.9,0.6,56.2449497537811,1535.2498578915115,56.2449497537811,False,0.25,2.0
10.0,0.6,56.208560171319775,1531.1583658740017,56.208560171319775,False,0.25,2.0
10.1,0.6,56.171628245989055,1527.0959265535596,56.171628245989055,False,0.25,2.0
10.2,0.6,56.13414069278399,1523.0609287385228,56.13414069278399,False,0.25,2.0
10.3,0.6,56.09610459003369,1519.0549880311503,56.09610459003369,False,0.25,2.0
10.4,0.6,56.05750756481751,1515.0765526983623,56.05750756481751,False,0.25,2.0
10.5,0.6,56.0183527045368,1511.1264060487017,56.0183527045368,False,0.25,2.0
10.6,0.6,55.97864409847661,1507.2053148420234,55.97864409847661,False,0.25,2.0
10.7,0.6,55.9383703614437,1503.3117590683596,55.9383703614437,False,0.25,2.0
10.8,0.6,55.89754180224477,1499.4472187616684,55.89754180224477,False,0.25,2.0
10.9,0.6,55.85614792177407,1495.6102301860838,55.85614792177407,False,0.25,2.0
11.0,0.6,55.8141945902979,1491.801502717506,55.8141945902979,False,0.25,2.0
11.1,0.6,55.77168855871534,1484.0218163953346,55.77168855871534,False,0.25,2.0
11.2,0.6,55.72862024593252,1480.2705360590362,55.72862024593252,False,0.25,2.0
11.3,0.6,55.68500274412483,1476.548227570178,55.68500274412483,False,0.25,2.0
11.4,0.6,55.64082729926784,1472.8535044110256,55.64082729926784,False,0.25,2.0
11.5,0.6,55.59610217525794,1469.1870115005086,55.59610217525794,False,0.25,2.0
11.6,0.6,55.55083638226611,1465.5493793795868,55.55083638226611,False,0.25,2.0
11.7,0.6,55.50502198124808,1461.9392556735102,55.50502198124808,False,0.25,2.0
11.8,0.6,55.45867434852735,1454.3591980275346,55.45867434852735,False,0.25,2.0
11.9,0.6,55.41178629361059,1450.8068871524408,55.41178629361059,False,0.25,2.0
12.0,0.6,55.36436804620631,1447.282688613096,55.36436804620631,False,0.25,2.0
12.1,0.6,55.31643044482094,1443.7871782928044,55.31643044482094,False,0.25,2.0
12.2,0.6,55.26796699507895,1436.3201898196744,55.26796699507895,False,0.25,2.0
12.3,0.6,55.2189948471104,1432.8825780231798,55.2189948471104,False,0.25,2.0
12.4,0.6,55.16950816751529,1429.47235955643,55.16950816751529,False,0.25,2.0
12.5,0.6,55.11951871970831,1422.0903783909755,55.11951871970831,False,0.25,2.0
12.6,0.6,55.0690387428785,1418.7387002979017,55.0690387428785,False,0.25,2.0
12.7,0.6,55.01806297734471,1415.4143235271315,55.01806297734471,False,0.25,2.0
12.8,0.6,54.96660985587059,1408.118711897171,54.96660985587059,False,0.25,2.0
12.9,0.6,54.91467469092652,1404.8522799124437,54.91467469092652,False,0.25,2.0
13.0,0.6,54.86227036751041,1401.6135987906418,54.86227036751041,False,0.25,2.0
13.1,0.6,54.80941012267226,1394.4044245913565,54.80941012267226,False,0.25,2.0
13.2,0.6,54.75608972531734,1391.2236117707569,54.75608972531734,False,0.25,2.0
13.3,0.6,54.70232843850954,1384.0711528612496,54.70232843850954,False,0.25,2.0
13.4,0.6,54.64812251814501,1380.9481765002492,54.64812251814501,False,0.25,2.0
13.5,0.6,54.59348559428986,1377.8527225833225,54.59348559428986,False,0.25,2.0
13.6,0.6,54.53843153753414,1370.7875866242534,54.53843153753414,False,0.25,2.0
13.7,0.6,54.48295695344114,1367.749816174298,54.48295695344114,False,0.25,2.0
13.8,0.6,54.4270815333033,1360.7420685983966,54.4270815333033,False,0.25,2.0
13.9,0.6,54.37080229148787,1357.761898304227,54.37080229148787,False,0.25,2.0
14.0,0.6,54.314133270696914,1350.811313994422,54.314133270696914,False,0.25,2.0
14.1,0.6,54.25708865634212,1347.88911625964,54.25708865634212,False,0.25,2.0
14.2,0.6,54.19966571896264,1340.9963976008255,54.19966571896264,False,0.25,2.0
14.3,0.6,54.14188423153076,1334.1319309369048,54.14188423153076,False,0.25,2.0
14.4,0.6,54.08374180371028,1331.296888793236,54.08374180371028,False,0.25,2.0
14.5,0.6,54.02525260611223,1324.4901798636877,54.02525260611223,False,0.25,2.0
14.6,0.6,53.966430868278415,1321.712803316046,53.966430868278415,False,0.25,2.0
14.7,0.6,53.90727437691291,1314.96444117043,53.90727437691291,False,0.25,2.0
14.8,0.6,53.84780269630826,1308.2447643998205,53.84780269630826,False,0.25,2.0
14.9,0.6,53.788013891794144,1305.5542015459694,53.788013891794144,False,0.25,2.0
15.0,0.6,53.7279220246944,1298.892666622603,53.7279220246944,False,0.25,2.0
15.1,0.6,53.66754114512174,1292.260044877581,53.66754114512174,False,0.25,2.0
15.2,0.6,53.606869430448896,1289.6564770743523,53.606869430448896,False,0.25,2.0
15.3,0.6,53.54592599980667,1283.0825806203402,53.54592599980667,False,0.25,2.0
15.4,0.6,53.48470925766901,1276.5369686028448,53.48470925766901,False,0.25,2.0
15.5,0.6,53.423232964011234,1270.02013565672,53.423232964011234,False,0.25,2.0
15.6,0.6,53.36151081013753,1267.5337140961267,53.36151081013753,False,0.25,2.0
15.7,0.6,53.29954126082866,1261.0758005300772,53.29954126082866,False,0.25,2.0
15.8,0.6,53.237342803210616,1254.647200461889,53.237342803210616,False,0.25,2.0
15.9,0.6,53.17491408606793,1248.247219701752,53.17491408606793,False,0.25,2.0
16.0,0.6,53.11226841714152,1245.8766008271014,53.11226841714152,False,0.25,2.0
16.1,0.6,53.04941898954043,1239.5359956349516,53.04941898954043,False,0.25,2.0
16.2,0.6,52.98636447239714,1233.224127987964,52.98636447239714,False,0.25,2.0
16.3,0.6,52.92312257838698,1226.9417882057078,52.92312257838698,False,0.25,2.0
16.4,0.6,52.85969212540912,1220.6883071376492,52.85969212540912,False,0.25,2.0
16.5,0.6,52.79608585451851,1214.4640934612116,52.79608585451851,False,0.25,2.0
16.6,0.6,52.73231635641994,1208.2695454597667,52.73231635641994,False,0.25,2.0
16.7,0.6,52.66838243961165,1202.1040012136718,52.66838243961165,False,0.25,2.0
16.8,0.6,52.60430093867618,1199.9682619749497,52.60430093867618,False,0.25,2.0
16.9,0.6,52.54007078218578,1193.8617742836582,52.54007078218578,False,0.25,2.0
17.0,0.6,52.475704061821375,1187.7846785344636,52.475704061821375,False,0.25,2.0
17.1,0.6,52.41121269218264,1181.7373374466306,52.41121269218264,False,0.25,2.0
17.2,0.6,52.346595571259215,1175.7191162074353,52.346595571259215,False,0.25,2.0
17.3,0.6,52.28186858522595,1169.7306915015752,52.28186858522595,False,0.25,2.0
17.4,0.6,52.21703072942967,1163.7714438799808,52.21703072942967,False,0.25,2.0
17.5,0.6,52.15209339036912,1157.8417126844904,52.15209339036912,False,0.25,2.0
17.6,0.6,52.08706775824112,1151.9418280492714,52.08706775824112,False,0.25,2.0
17.7,0.6,52.02195278397239,1142.0713264088547,52.02195278397239,False,0.25,2.0
17.8,0.6,51.95676336261353,1136.230865647978,51.95676336261353,False,0.25,2.0
17.9,0.6,51.89149852433426,1130.4197274460255,51.89149852433426,False,0.25,2.0
18.0,0.6,51.8261689172333,1124.638220750035,51.8261689172333,False,0.25,2.0
18.1,0.6,51.76078498012794,1118.8866458221555,51.76078498012794,False,0.25,2.0
18.2,0.6,51.69534569081743,1113.164415318348,51.69534569081743,False,0.25,2.0
18.3,0.6,51.62986493343722,1107.472110699572,51.62986493343722,False,0.25,2.0
18.4,0.6,51.56434175123381,1101.809159597944,51.56434175123381,False,0.25,2.0
18.5,0.6,51.49878603875882,1092.1761842917444,51.49878603875882,False,0.25,2.0
18.6,0.6,51.43320747382632,1086.5735369737436,51.43320747382632,False,0.25,2.0
18.7,0.6,51.36760504363801,1081.0002820091372,51.36760504363801,False,0.25,2.0
18.8,0.6,51.30199162047849,1075.4569590453332,51.30199162047849,False,0.25,2.0
18.9,0.6,51.23636624644758,1069.9430189503632,51.23636624644758,False,0.25,2.0
19.0,0.6,51.17073806241282,1060.459572894933,51.17073806241282,False,0.25,2.0
19.1,0.6,51.10511598929201,1055.0061648777082,51.10511598929201,False,0.25,2.0
19.2,0.6,51.03949901333968,1049.582148166398,51.03949901333968,False,0.25,2.0
19.3,0.6,50.9738990083951,1040.1883659972475,50.9738990083951,False,0.25,2.0
19.4,0.6,50.90831500776175,1034.8247525594093,50.90831500776175,False,0.25,2.0
19.5,0.6,50.8427554101149,1029.4907774463234,50.8427554101149,False,0.25,2.0
19.6,0.6,50.77722839431482,1020.1870010059124,50.77722839431482,False,0.25,2.0
19.7,0.6,50.71173294053211,1014.9135208983836,50.71173294053211,False,0.25,2.0
19.8,0.6,50.6462799493351,1009.6698899087612,50.6462799493351,False,0.25,2.0
19.9,0.6,50.580868442324,1000.4563973877496,50.580868442324,False,0.25,2.0
20.0,0.6,50.51550609618369,995.2730753348784,50.51550609618369,False,0.25,2.0
20.1,0.6,50.450200371090006,986.1197584291558,50.450200371090006,False,0.25,2.0
20.2,0.6,50.384950240098746,980.9970326996212,50.384950240098746,False,0.25,2.0
20.3,0.6,50.31976566421879,975.9040743306977,50.31976566421879,False,0.25,2.0
20.4,0.6,50.25464565397496,966.841813049318,50.25464565397496,False,0.25,2.0
20.5,0.6,50.18959719139448,961.809223206895,50.18959719139448,False,0.25,2.0
20.6,0.6,50.12462704702291,952.8076683301188,50.12462704702291,False,0.25,2.0
20.7,0.6,50.059734189025896,947.8356839024628,50.059734189025896,False,0.25,2.0
20.8,0.6,49.99492767870802,938.8948133334458,49.99492767870802,False,0.25,2.0
20.9,0.6,49.93020651909545,933.9834306508732,49.93020651909545,False,0.25,2.0
21.0,0.6,49.86557702941976,925.1032203159727,49.86557702941976,False,0.25,2.0
21.1,0.6,49.8010453241309,916.2530350511212,49.8010453241309,False,0.25,2.0
21.2,0.6,49.7366103707416,911.433458544333,49.7366103707416,False,0.25,2.0
21.3,0.6,49.67228037529976,902.6444356576394,49.67228037529976,False,0.25,2.0
21.4,0.6,49.60805433855851,897.8854308929015,49.60805433855851,False,0.25,2.0
21.5,0.6,49.54393795212569,889.1575086470081,49.54393795212569,False,0.25,2.0
21.6,0.6,49.47993671068155,880.4599364283125,49.47993671068155,False,0.25,2.0
21.7,0.6,49.41604958712424,875.7927235261757,49.41604958712424,False,0.25,2.0
21.8,0.6,49.3522839789456,867.1566686308676,49.3522839789456,False,0.25,2.0
21.9,0.6,49.28863889140749,858.5507583894619,49.28863889140749,False,0.25,2.0
22.0,0.6,49.225119425519445,853.9752941512894,49.225119425519445,False,0.25,2.0
22.1,0.6,49.16173049419784,845.4312721525703,49.16173049419784,False,0.25,2.0
22.2,0.6,49.09847108244222,836.9175579366965,49.09847108244222,False,0.25,2.0
22.3,0.6,49.035347827685,828.4345815129619,49.035347827685,False,0.25,2.0
22.4,0.6,48.97235974689424,823.9820735776544,48.97235974689424,False,0.25,2.0
22.5,0.6,48.90951138869334,815.5608353523327,48.90951138869334,False,0.25,2.0
22.6,0.6,48.84680712262434,807.1704583362343,48.84680712262434,False,0.25,2.0
22.7,0.6,48.78424595325624,798.8106500046372,48.78424595325624,False,0.25,2.0
22.8,0.6,48.721833806369965,790.4818063861799,48.721833806369965,False,0.25,2.0
22.9,0.6,48.659569718620965,782.1836401367814,48.659569718620965,False,0.25,2.0
23.0,0.6,48.59745772425704,777.9164861051261,48.59745772425704,False,0.25,2.0
23.1,0.6,48.53550168784457,769.6806485146565,48.53550168784457,False,0.25,2.0
23.2,0.6,48.47370064089184,761.4755829941079,48.47370064089184,False,0.25,2.0
23.3,0.6,48.412059845879256,753.3016540035034,48.412059845879256,False,0.25,2.0
23.4,0.6,48.35057836674683,745.1585832358969,48.35057836674683,False,0.25,2.0
23.5,0.6,48.28925976095783,737.0465668718462,48.28925976095783,False,0.25,2.0
23.6,0.6,48.228107425596136,728.9657943708025,48.228107425596136,False,0.25,2.0
23.7,0.6,48.16712042677342,720.9159904848806,48.16712042677342,False,0.25,2.0
23.8,0.6,48.10630341020701,712.8974900640517,48.10630341020701,False,0.25,2.0
23.9,0.6,48.04565547497544,704.9100232937601,48.04565547497544,False,0.25,2.0
24.0,0.6,47.98517973797825,696.9537669893308,47.98517973797825,False,0.25,2.0
24.1,0.6,47.92487916535845,689.0288915407516,47.92487916535845,False,0.25,2.0
24.2,0.6,47.8647528647595,681.1351307722093,47.8647528647595,False,0.25,2.0
24.3,0.6,47.804804910554,673.2727919976628,47.804804910554,False,0.25,2.0
24.4,0.6,47.74503444384304,665.4416145634428,47.74503444384304,False,0.25,2.0
24.5,0.6,47.68544417624936,657.6417575660583,47.68544417624936,False,0.25,2.0
24.6,0.6,47.62603667748601,649.8733739999474,47.62603667748601,False,0.25,2.0
24.7,0.6,47.56681110347636,638.1363809184359,47.56681110347636,False,0.25,2.0
24.8,0.6,47.50777100031064,630.4310847083389,47.50777100031064,False,0.25,2.0
24.9,0.6,47.448915557789846,622.7570710510331,47.448915557789846,False,0.25,2.0
25.0,0.6,47.39024711545945,615.1144823859952,47.39024711545945,False,0.25,2.0
0.6,0.7,58.26372382143124,1777.1293018583483,58.26372382143124,False,0.25,2.0
0.7,0.7,58.23997814289034,1774.6920281412768,58.23997814289034,False,0.25,2.0
0.8,0.7,58.21628543985685,1772.2450840567549,58.21628543985685,False,0.25,2.0
0.9,0.7,58.19264553524956,1773.798943892787,58.19264553524956,False,0.25,2.0
1.0,0.7,58.1690582527759,1771.3597101902833,58.1690582527759,False,0.25,2.0
1.1,0.7,58.14552341692585,1768.934750157246,58.14552341692585,False,0.25,2.0
1.2,0.7,58.1220408529709,1766.510248620547,58.1220408529709,False,0.25,2.0
1.3,0.7,58.09861038695662,1764.1037847895925,58.09861038695662,False,0.25,2.0
1.4,0.7,58.07523184569933,1765.710554076315,58.07523184569933,False,0.25,2.0
1.5,0.7,58.05190505678466,1763.3343814798404,58.05190505678466,False,0.25,2.0
1.6,0.7,58.02862984855621,1760.981597479651,58.02862984855621,False,0.25,2.0
1.7,0.7,58.00540605012124,1758.6406527151555,58.00540605012124,False,0.25,2.0
1.8,0.7,57.98223349133279,1756.324804349361,57.98223349133279,False,0.25,2.0
1.9,0.7,57.95911200279329,1754.0242525365884,57.95911200279329,False,0.25,2.0
2.0,0.7,57.93604141582719,1755.7503594043685,57.93604141582719,False,0.25,2.0
2.1,0.7,57.91302156245972,1753.5043905779262,57.91302156245972,False,0.25,2.0
2.2,0.7,57.89005227532257,1751.2763148256945,57.89005227532257,False,0.25,2.0
2.3,0.7,57.86713338750707,1749.0765047281798,57.86713338750707,False,0.25,2.0
2.4,0.7,57.84426473224367,1746.8966284576873,57.84426473224367,False,0.25,2.0
2.5,0.7,57.82144614234199,1744.741569413134,57.82144614234199,False,0.25,2.0
2.6,0.7,57.79867744926884,1742.616304660558,57.79867744926884,False,0.25,2.0
2.7,0.7,57.77595848141095,1740.51270478673,57.77595848141095,False,0.25,2.0
2.8,0.7,57.75328906198776,1738.4392071961604,57.75328906198776,False,0.25,2.0
2.9,0.7,57.73066900481956,1736.3885660303654,57.73066900481956,False,0.25,2.0
3.0,0.7,57.70809810987991,1734.3647131037344,57.70809810987991,False,0.25,2.0
3.1,0.7,57.68557615677052,1732.3715908454258,57.68557615677052,False,0.25,2.0
3.2,0.7,57.663102892787805,1730.402185073006,57.663102892787805,False,0.25,2.0
3.3,0.7,57.6406780266972,1728.463443893336,57.6406780266972,False,0.25,2.0
3.4,0.7,57.618301205230246,1726.5490403331278,57.618301205230246,False,0.25,2.0
3.5,0.7,57.59597200457203,1724.6621817332236,57.59597200457203,False,0.25,2.0
3.6,0.7,57.5736899106782,1722.8060540652175,57.5736899106782,False,0.25,2.0
3.7,0.7,57.55145427350311,1720.9745746147576,57.55145427350311,False,0.25,2.0
3.8,0.7,57.52926432219239,1719.1735526516372,57.52926432219239,False,0.25,2.0
3.9,0.7,57.50711907361038,1717.3974566899865,57.50711907361038,False,0.25,2.0
4.0,0.7,57.48501736178589,1715.6489516492902,57.48501736178589,False,0.25,2.0
4.1,0.7,57.462957797247896,1713.930669586643,57.462957797247896,False,0.25,2.0
4.2,0.7,57.440938631858245,1708.2403421255983,57.440938631858245,False,0.25,2.0
4.3,0.7,57.41895791493584,1706.580964822346,57.41895791493584,False,0.25,2.0
4.4,0.7,57.39701319400836,1704.9467111636686,57.39701319400836,False,0.25,2.0
4.5,0.7,57.375101735504686,1703.339850326187,57.375101735504686,False,0.25,2.0
4.6,0.7,57.35322043480057,1701.7626140713476,57.35322043480057,False,0.25,2.0
4.7,0.7,57.33136547136672,1696.212716043484,57.33136547136672,False,0.25,2.0
4.8,0.7,57.30953289112049,1694.6948934296206,57.30953289112049,False,0.25,2.0
4.9,0.7,57.28771778289341,1693.2019971511452,57.28771778289341,False,0.25,2.0
5.0,0.7,57.26591501794417,1691.7359934463666,57.26591501794417,False,0.25,2.0
5.1,0.7,57.24411901890994,1686.3019449544197,57.24411901890994,False,0.25,2.0
5.2,0.7,57.22232299402225,1684.895375314591,57.22232299402225,False,0.25,2.0
5.3,0.7,57.20052042925501,1683.5172365125302,57.20052042925501,False,0.25,2.0
5.4,0.7,57.1787031944793,1678.1652607328422,57.1787031944793,False,0.25,2.0
5.5,0.7,57.15686332149291,1676.8443967062206,57.15686332149291,False,0.25,2.0
5.6,0.7,57.13499244627877,1675.5514768548535,57.13499244627877,False,0.25,2.0
5.7,0.7,57.11308032715747,1670.285397198993,57.11308032715747,False,0.25,2.0
5.8,0.7,57.091117898682604,1669.0510906016732,57.091117898682604,False,0.25,2.0
5.9,0.7,57.06909355992644,1667.840815222792,57.06909355992644,False,0.25,2.0
6.0,0.7,57.046996660158406,1662.661852063187,57.046996660158406,False,0.25,2.0
6.1,0.7,57.02481634075755,1661.5113293247082,57.02481634075755,False,0.25,2.0
6.2,0.7,57.00253900098397,1656.3877192076416,57.00253900098397,False,0.25,2.0
6.3,0.7,56.98015364950543,1655.2949093544632,56.98015364950543,False,0.25,2.0
6.4,0.7,56.95764552765599,1650.227397125255,56.95764552765599,False,0.25,2.0
6.5,0.7,56.935002030618826,1649.1904731355748,56.935002030618826,False,0.25,2.0
6.6,0.7,56.91221062734012,1644.1810860047876,56.91221062734012,False,0.25,2.0
6.7,0.7,56.88925495301236,1643.2011458752083,56.88925495301236,False,0.25,2.0
6.8,0.7,56.86612316870417,1638.248810161213,56.86612316870417,False,0.25,2.0
6.9,0.7,56.842798106658805,1637.325391603954,56.842798106658805,False,0.25,2.0
7.0,0.7,56.81926630574682,1632.4291384298983,56.81926630574682,False,0.25,2.0
7.1,0.7,56.79551469332424,1631.5630729839954,56.79551469332424,False,0.25,2.0
7.2,0.7,56.77152504896942,1626.7245292597488,56.77152504896942,False,0.25,2.0
7.3,0.7,56.74728595683273,1625.9139428336314,56.74728595683273,False,0.25,2.0
7.4,0.7,56.72277881352865,1621.133257710091,56.72277881352865,False,0.25,2.0
7.5,0.7,56.697990514434615,1616.3789856174856,56.697990514434615,False,0.25,2.0
7.6,0.7,56.67290863565513,1615.6549159614412,56.67290863565513,False,0.25,2.0
7.7,0.7,56.6475141096972,1610.9588432099986,56.6475141096972,False,0.25,2.0
7.8,0.7,56.62179716030216,1606.2908693812626,56.62179716030216,False,0.25,2.0
7.9,0.7,56.59573874532793,1605.651133425452,56.59573874532793,False,0.25,2.0
8.0,0.7,56.569327228620594,1601.0403593478327,56.569327228620594,False,0.25,2.0
8.1,0.7,56.54255188662703,1596.4580478693442,56.54255188662703,False,0.25,2.0
8.2,0.7,56.51539374306152,1595.9027675030468,56.51539374306152,False,0.25,2.0
8.3,0.7,56.48784565077819,1591.3787618053668,56.48784565077819,False,0.25,2.0
8.4,0.7,56.459889004636885,1586.881366083131,56.459889004636885,False,0.25,2.0
8.5,0.7,56.43151451054853,1582.411774328008,56.43151451054853,False,0.25,2.0
8.6,0.7,56.402713940226064,1581.9713177122903,56.402713940226064,False,0.25,2.0
